"","Fecha_Recepcion","Regional","Ind_Covid","Codigo_Sede_Atiende_Op","Nombre_Sede_Atiende","Mes_Id","num_dia","Dia_semana","Ind_Atencion","num_pacientes","variable","value","total","partic"
"2077",2020-06-09,"CENTRO","N",2278,"Salud Sura Calle 100",202006,3,"Martes","S",11,"UrgenciasNocovidCentro",0.418312831067773,964,1
"2078",2020-06-09,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",14.0397445295902,117,0.206713780918728
"2079",2020-06-09,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",14.0397445295902,449,0.793286219081272
"2080",2020-06-09,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",202006,3,"Martes","S",7,"UrgenciasNocovidNorte",136.398271795967,96,0.0291350531107739
"2081",2020-06-09,"NORTE","N",122078,"Urgencias Altos del Prado",202006,3,"Martes","S",145,"UrgenciasNocovidNorte",136.398271795967,1454,0.441274658573596
"2082",2020-06-09,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.398271795967,1745,0.52959028831563
"2083",2020-06-09,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",50.4116938240553,299,0.0812941816204459
"2084",2020-06-09,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",50.4116938240553,3379,0.918705818379554
"2085",2020-06-09,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202006,3,"Martes","S",16,"UrgenciasNocovidOccidente",36.8814527822278,1413,0.134328358208955
"2086",2020-06-09,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202006,3,"Martes","S",156,"UrgenciasNocovidOccidente",36.8814527822278,7806,0.742085749595969
"2087",2020-06-09,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202006,3,"Martes","S",22,"UrgenciasNocovidOccidente",36.8814527822278,1300,0.123585892195076
"2088",2020-06-09,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",30.0672861214725,112,0.0471777590564448
"2089",2020-06-09,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",30.0672861214725,1630,0.686604886267902
"2090",2020-06-09,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",30.0672861214725,632,0.266217354675653
"2091",2020-06-10,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202006,4,"Miercoles","S",55,"UrgenciasNocovidAntioquia",540.76916890732,2909,0.123724055801293
"2092",2020-06-10,"ANTIOQUIA","N",9955,"Urgencias Molinos",202006,4,"Miercoles","S",158,"UrgenciasNocovidAntioquia",540.76916890732,6059,0.257698196665533
"2093",2020-06-10,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202006,4,"Miercoles","S",261,"UrgenciasNocovidAntioquia",540.76916890732,8255,0.351097312010888
"2094",2020-06-10,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",202006,4,"Miercoles","S",121,"UrgenciasNocovidAntioquia",540.76916890732,2013,0.0856158557332426
"2095",2020-06-10,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",540.76916890732,4276,0.181864579789044
"2096",2020-06-10,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",51.7888212245825,180,0.0297029702970297
"2097",2020-06-10,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",51.7888212245825,2728,0.45016501650165
"2098",2020-06-10,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",51.7888212245825,3152,0.52013201320132
"2099",2020-06-10,"CENTRO","N",2278,"Salud Sura Calle 100",202006,4,"Miercoles","S",19,"UrgenciasNocovidCentro",0.646483466195649,964,1
"2100",2020-06-10,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",12.3218577721109,117,0.206713780918728
"2101",2020-06-10,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",12.3218577721109,449,0.793286219081272
"2102",2020-06-10,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",202006,4,"Miercoles","S",7,"UrgenciasNocovidNorte",136.332122006848,96,0.0291350531107739
"2103",2020-06-10,"NORTE","N",122078,"Urgencias Altos del Prado",202006,4,"Miercoles","S",119,"UrgenciasNocovidNorte",136.332122006848,1454,0.441274658573596
"2104",2020-06-10,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.332122006848,1745,0.52959028831563
"2105",2020-06-10,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",16.0429949357562,299,0.0812941816204459
"2106",2020-06-10,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",16.0429949357562,3379,0.918705818379554
"2107",2020-06-10,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202006,4,"Miercoles","S",17,"UrgenciasNocovidOccidente",14.7525811128911,1413,0.134328358208955
"2108",2020-06-10,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202006,4,"Miercoles","S",145,"UrgenciasNocovidOccidente",14.7525811128911,7806,0.742085749595969
"2109",2020-06-10,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202006,4,"Miercoles","S",11,"UrgenciasNocovidOccidente",14.7525811128911,1300,0.123585892195076
"2110",2020-06-10,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",16.8772290618451,112,0.0471777590564448
"2111",2020-06-10,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",16.8772290618451,1630,0.686604886267902
"2112",2020-06-10,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",16.8772290618451,632,0.266217354675653
"2113",2020-06-11,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202006,5,"Jueves","S",40,"UrgenciasNocovidAntioquia",540.763228160536,2909,0.123724055801293
"2114",2020-06-11,"ANTIOQUIA","N",9955,"Urgencias Molinos",202006,5,"Jueves","S",193,"UrgenciasNocovidAntioquia",540.763228160536,6059,0.257698196665533
"2115",2020-06-11,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202006,5,"Jueves","S",262,"UrgenciasNocovidAntioquia",540.763228160536,8255,0.351097312010888
"2116",2020-06-11,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",202006,5,"Jueves","S",104,"UrgenciasNocovidAntioquia",540.763228160536,2013,0.0856158557332426
"2117",2020-06-11,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",540.763228160536,4276,0.181864579789044
"2118",2020-06-11,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",73.0553279020135,180,0.0297029702970297
"2119",2020-06-11,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",73.0553279020135,2728,0.45016501650165
"2120",2020-06-11,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",73.0553279020135,3152,0.52013201320132
"2121",2020-06-11,"CENTRO","N",2278,"Salud Sura Calle 100",202006,5,"Jueves","S",8,"UrgenciasNocovidCentro",0.114085317563938,964,1
"2122",2020-06-11,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",13.6041120488449,117,0.206713780918728
"2123",2020-06-11,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",13.6041120488449,449,0.793286219081272
"2124",2020-06-11,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",202006,5,"Jueves","S",6,"UrgenciasNocovidNorte",136.271923988216,96,0.0291350531107739
"2125",2020-06-11,"NORTE","N",122078,"Urgencias Altos del Prado",202006,5,"Jueves","S",131,"UrgenciasNocovidNorte",136.271923988216,1454,0.441274658573596
"2126",2020-06-11,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.271923988216,1745,0.52959028831563
"2127",2020-06-11,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",167.417518941893,299,0.0812941816204459
"2128",2020-06-11,"NORTE","S",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"Ux_Norte",167.417518941893,3379,0.918705818379554
"2129",2020-06-11,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202006,5,"Jueves","S",21,"UrgenciasNocovidOccidente",14.7525811128911,1413,0.134328358208955
"2130",2020-06-11,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202006,5,"Jueves","S",161,"UrgenciasNocovidOccidente",14.7525811128911,7806,0.742085749595969
"2131",2020-06-11,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202006,5,"Jueves","S",19,"UrgenciasNocovidOccidente",14.7525811128911,1300,0.123585892195076
"2132",2020-06-11,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",52.8198189619579,112,0.0471777590564448
"2133",2020-06-11,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",52.8198189619579,1630,0.686604886267902
"2134",2020-06-11,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",52.8198189619579,632,0.266217354675653
"2135",2020-06-12,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202006,6,"Viernes","S",53,"UrgenciasNocovidAntioquia",540.699851697361,2909,0.123724055801293
"2136",2020-06-12,"ANTIOQUIA","N",9955,"Urgencias Molinos",202006,6,"Viernes","S",161,"UrgenciasNocovidAntioquia",540.699851697361,6059,0.257698196665533
"2137",2020-06-12,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202006,6,"Viernes","S",231,"UrgenciasNocovidAntioquia",540.699851697361,8255,0.351097312010888
"2138",2020-06-12,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",202006,6,"Viernes","S",117,"UrgenciasNocovidAntioquia",540.699851697361,2013,0.0856158557332426
"2139",2020-06-12,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",540.699851697361,4276,0.181864579789044
"2140",2020-06-12,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",44.7859320476843,180,0.0297029702970297
"2141",2020-06-12,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",44.7859320476843,2728,0.45016501650165
"2142",2020-06-12,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",44.7859320476843,3152,0.52013201320132
"2143",2020-06-12,"CENTRO","N",2278,"Salud Sura Calle 100",202006,6,"Viernes","S",16,"UrgenciasNocovidCentro",0.266199074315856,964,1
"2144",2020-06-12,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",13.262494419248,117,0.206713780918728
"2145",2020-06-12,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",13.262494419248,449,0.793286219081272
"2146",2020-06-12,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",202006,6,"Viernes","S",2,"UrgenciasNocovidNorte",136.195048837002,96,0.0291350531107739
"2147",2020-06-12,"NORTE","N",122078,"Urgencias Altos del Prado",202006,6,"Viernes","S",6,"UrgenciasNocovidNorte",136.195048837002,1454,0.441274658573596
"2148",2020-06-12,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.195048837002,1745,0.52959028831563
"2149",2020-06-12,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202006,6,"Viernes","S",4,"Ux_Norte",89.3142581594615,299,0.0812941816204459
"2150",2020-06-12,"NORTE","S",122078,"Urgencias Altos del Prado",202006,6,"Viernes","S",61,"Ux_Norte",89.3142581594615,3379,0.918705818379554
"2151",2020-06-12,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202006,6,"Viernes","S",20,"UrgenciasNocovidOccidente",30.7345439851898,1413,0.134328358208955
"2152",2020-06-12,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202006,6,"Viernes","S",126,"UrgenciasNocovidOccidente",30.7345439851898,7806,0.742085749595969
"2153",2020-06-12,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202006,6,"Viernes","S",15,"UrgenciasNocovidOccidente",30.7345439851898,1300,0.123585892195076
"2154",2020-06-12,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",23.5678114132292,112,0.0471777590564448
"2155",2020-06-12,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",23.5678114132292,1630,0.686604886267902
"2156",2020-06-12,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",23.5678114132292,632,0.266217354675653
"2157",2020-06-13,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202006,7,"Sabado","S",64,"UrgenciasNocovidAntioquia",540.640421561066,2909,0.123724055801293
"2158",2020-06-13,"ANTIOQUIA","N",9955,"Urgencias Molinos",202006,7,"Sabado","S",185,"UrgenciasNocovidAntioquia",540.640421561066,6059,0.257698196665533
"2159",2020-06-13,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202006,7,"Sabado","S",259,"UrgenciasNocovidAntioquia",540.640421561066,8255,0.351097312010888
"2160",2020-06-13,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",202006,7,"Sabado","S",117,"UrgenciasNocovidAntioquia",540.640421561066,2013,0.0856158557332426
"2161",2020-06-13,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",540.640421561066,4276,0.181864579789044
"2162",2020-06-13,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",66.2332521281155,180,0.0297029702970297
"2163",2020-06-13,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",66.2332521281155,2728,0.45016501650165
"2164",2020-06-13,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",66.2332521281155,3152,0.52013201320132
"2165",2020-06-13,"CENTRO","N",2278,"Salud Sura Calle 100",202006,7,"Sabado","S",6,"UrgenciasNocovidCentro",2.31973479046674,964,1
"2166",2020-06-13,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",13.4066997579648,117,0.206713780918728
"2167",2020-06-13,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",13.4066997579648,449,0.793286219081272
"2168",2020-06-13,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.080611060488,96,0.0291350531107739
"2169",2020-06-13,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.080611060488,1454,0.441274658573596
"2170",2020-06-13,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.080611060488,1745,0.52959028831563
"2171",2020-06-13,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202006,7,"Sabado","S",7,"Ux_Norte",145.213948756574,299,0.0812941816204459
"2172",2020-06-13,"NORTE","S",122078,"Urgencias Altos del Prado",202006,7,"Sabado","S",93,"Ux_Norte",145.213948756574,3379,0.918705818379554
"2173",2020-06-13,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202006,7,"Sabado","S",19,"UrgenciasNocovidOccidente",6.14690879703796,1413,0.134328358208955
"2174",2020-06-13,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202006,7,"Sabado","S",122,"UrgenciasNocovidOccidente",6.14690879703796,7806,0.742085749595969
"2175",2020-06-13,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202006,7,"Sabado","S",24,"UrgenciasNocovidOccidente",6.14690879703796,1300,0.123585892195076
"2176",2020-06-13,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",25.6031361493916,112,0.0471777590564448
"2177",2020-06-13,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",25.6031361493916,1630,0.686604886267902
"2178",2020-06-13,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",25.6031361493916,632,0.266217354675653
"2179",2020-06-14,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202006,1,"Domingo","S",57,"UrgenciasNocovidAntioquia",540.604144981262,2909,0.123724055801293
"2180",2020-06-14,"ANTIOQUIA","N",9955,"Urgencias Molinos",202006,1,"Domingo","S",208,"UrgenciasNocovidAntioquia",540.604144981262,6059,0.257698196665533
"2181",2020-06-14,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202006,1,"Domingo","S",244,"UrgenciasNocovidAntioquia",540.604144981262,8255,0.351097312010888
"2182",2020-06-14,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",202006,1,"Domingo","S",140,"UrgenciasNocovidAntioquia",540.604144981262,2013,0.0856158557332426
"2183",2020-06-14,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",540.604144981262,4276,0.181864579789044
"2184",2020-06-14,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",32.2200984766654,180,0.0297029702970297
"2185",2020-06-14,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",32.2200984766654,2728,0.45016501650165
"2186",2020-06-14,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",32.2200984766654,3152,0.52013201320132
"2187",2020-06-14,"CENTRO","N",2278,"Salud Sura Calle 100",202006,1,"Domingo","S",16,"UrgenciasNocovidCentro",0.494369709443732,964,1
"2188",2020-06-14,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",15.0983401811113,117,0.206713780918728
"2189",2020-06-14,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",15.0983401811113,449,0.793286219081272
"2190",2020-06-14,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.175366269991,96,0.0291350531107739
"2191",2020-06-14,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.175366269991,1454,0.441274658573596
"2192",2020-06-14,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",136.175366269991,1745,0.52959028831563
"2193",2020-06-14,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202006,1,"Domingo","S",10,"Ux_Norte",128.498761698436,299,0.0812941816204459
"2194",2020-06-14,"NORTE","S",122078,"Urgencias Altos del Prado",202006,1,"Domingo","S",82,"Ux_Norte",128.498761698436,3379,0.918705818379554
"2195",2020-06-14,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202006,1,"Domingo","S",16,"UrgenciasNocovidOccidente",22.1288716693367,1413,0.134328358208955
"2196",2020-06-14,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202006,1,"Domingo","S",130,"UrgenciasNocovidOccidente",22.1288716693367,7806,0.742085749595969
"2197",2020-06-14,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202006,1,"Domingo","S",19,"UrgenciasNocovidOccidente",22.1288716693367,1300,0.123585892195076
"2198",2020-06-14,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",49.1745548674206,112,0.0471777590564448
"2199",2020-06-14,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",49.1745548674206,1630,0.686604886267902
"2200",2020-06-14,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",49.1745548674206,632,0.266217354675653
"2201",2020-06-15,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202006,2,"Lunes","S",42,"UrgenciasNocovidAntioquia",540.57171940595,2909,0.123724055801293
"2202",2020-06-15,"ANTIOQUIA","N",9955,"Urgencias Molinos",202006,2,"Lunes","S",200,"UrgenciasNocovidAntioquia",540.57171940595,6059,0.257698196665533
"2203",2020-06-15,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202006,2,"Lunes","S",315,"UrgenciasNocovidAntioquia",540.57171940595,8255,0.351097312010888
"2204",2020-06-15,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",202006,2,"Lunes","S",131,"UrgenciasNocovidAntioquia",540.57171940595,2013,0.0856158557332426
"2205",2020-06-15,"ANTIOQUIA","N",143877,"Urgencias San Diego",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",540.57171940595,4276,0.181864579789044
"2206",2020-06-15,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",76.6829610709695,180,0.0297029702970297
"2207",2020-06-15,"ANTIOQUIA","S",9955,"Urgencias Molinos",NA,NA,NA,NA,NA,"Ux_Antioquia",76.6829610709695,2728,0.45016501650165
"2208",2020-06-15,"ANTIOQUIA","S",25987,"Urgencias Cordoba",NA,NA,NA,NA,NA,"Ux_Antioquia",76.6829610709695,3152,0.52013201320132
"2209",2020-06-15,"CENTRO","N",2278,"Salud Sura Calle 100",202006,2,"Lunes","S",22,"UrgenciasNocovidCentro",1.25493849320332,964,1
"2210",2020-06-15,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",14.4737405274295,117,0.206713780918728
"2211",2020-06-15,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",14.4737405274295,449,0.793286219081272
"2212",2020-06-15,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",135.69871441637,96,0.0291350531107739
"2213",2020-06-15,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",135.69871441637,1454,0.441274658573596
"2214",2020-06-15,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",135.69871441637,1745,0.52959028831563
"2215",2020-06-15,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202006,2,"Lunes","S",4,"Ux_Norte",94.6877392712034,299,0.0812941816204459
"2216",2020-06-15,"NORTE","S",122078,"Urgencias Altos del Prado",202006,2,"Lunes","S",89,"Ux_Norte",94.6877392712034,3379,0.918705818379554
"2217",2020-06-15,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202006,2,"Lunes","S",17,"UrgenciasNocovidOccidente",8.60567231585314,1413,0.134328358208955
"2218",2020-06-15,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202006,2,"Lunes","S",153,"UrgenciasNocovidOccidente",8.60567231585314,7806,0.742085749595969
"2219",2020-06-15,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202006,2,"Lunes","S",18,"UrgenciasNocovidOccidente",8.60567231585314,1300,0.123585892195076
"2220",2020-06-15,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",35.7366016340735,112,0.0471777590564448
"2221",2020-06-15,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",35.7366016340735,1630,0.686604886267902
"2222",2020-06-15,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",35.7366016340735,632,0.266217354675653
"2223",2020-06-16,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202006,3,"Martes","S",73,"UrgenciasNocovidAntioquia",540.519373284685,2909,0.123724055801293
